Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV34,OUT046,1103.1862133333334
FDS59,OUT049,1784.4287381818178
NCW17,OUT017,2285.375427118644
NCK54,OUT046,2042.4213960000002
FDG17,OUT019,584.7577647727272
FDG35,OUT017,3104.189829906545
FDD08,OUT010,92.67548155339806
NCO07,OUT017,3753.000099363056
FDJ10,OUT010,281.4820818181818
FDW36,OUT017,1512.424939047619
FDW21,OUT010,219.2185209302326
FDY19,OUT017,2042.4213960000002
DRE03,OUT013,798.2176035398229
NCC55,OUT049,677.1027476190475
FDH52,OUT010,165.91858165137612
FDO09,OUT017,3880.151257575755
FDU43,OUT045,4109.9006062176195
FDX09,OUT010,425.93559145299156
FDH40,OUT019,219.2185209302326
FDW58,OUT017,1688.0874781818175
FDC47,OUT017,3737.29577518248
NCR41,OUT035,1559.342975268818
DRG49,OUT035,3737.29577518248
FDC52,OUT027,4117.31771263158
FDY13,OUT046,1103.1862133333334
FDY35,OUT013,507.0464036697247
FDI35,OUT017,3480.8111032679717
NCU18,OUT049,2235.5300280000006
FDY33,OUT018,2232.8470218487396
FDC15,OUT027,4117.31771263158
FDU01,OUT049,2763.677052941176
NCU42,OUT046,2649.1102324324343
NCV29,OUT018,2878.0249005917162
NCY30,OUT017,2909.0762917808224
FDQ46,OUT049,1879.05405
FDG58,OUT027,4117.31771263158
FDK33,OUT017,3753.000099363056
NCD07,OUT045,1796.0488656488546
NCX29,OUT027,4117.31771263158
NCT42,OUT013,2649.1102324324343
DRN59,OUT035,798.2176035398229
FDI44,OUT035,1240.3673076086952
FDA45,OUT049,2878.0249005917162
FDP31,OUT045,1103.1862133333334
FDY01,OUT046,1796.0488656488546
FDT09,OUT018,1752.2524399999995
DRH03,OUT027,2517.8820884848496
FDA36,OUT018,2763.677052941176
NCF31,OUT017,2292.1697396825402
FDG14,OUT049,2292.1697396825402
FDG28,OUT027,6280.890879999999
FDU14,OUT049,4452.2961915343885
FDY47,OUT019,281.4820818181818
FDI56,OUT049,1412.1562050420173
DRD01,OUT013,817.7036327485382
FDM22,OUT046,955.8721507936506
FDH33,OUT013,507.0464036697247
DRZ24,OUT013,1796.0488656488546
NCQ38,OUT046,1688.0874781818175
FDO16,OUT027,2517.8820884848496
FDU07,OUT027,4117.31771263158
NCB07,OUT013,2909.0762917808224
FDU48,OUT045,1830.7778103448272
NCM43,OUT045,2894.220710714286
FDR31,OUT010,346.8972837209302
DRK49,OUT018,507.0464036697247
NCI30,OUT010,584.7577647727272
DRD60,OUT017,3480.8111032679717
NCG19,OUT046,3454.0625591549283
FDH12,OUT035,1512.424939047619
FDM32,OUT035,1460.7407669724766
FDM27,OUT035,2894.220710714286
NCU53,OUT027,4117.31771263158
NCQ18,OUT046,1559.342975268818
FDS10,OUT013,2878.0249005917162
FDB33,OUT027,4117.31771263158
FDI12,OUT013,1353.0650169014084
NCW42,OUT013,3753.000099363056
NCC06,OUT018,1752.2524399999995
FDW02,OUT017,2149.0895525423725
NCD43,OUT017,1688.0874781818175
FDM57,OUT018,1240.3673076086952
FDA58,OUT017,3737.29577518248
FDK56,OUT046,3388.8493672727272
FDP52,OUT045,3737.29577518248
FDW20,OUT018,1752.2524399999995
FDS52,OUT049,1688.0874781818175
NCT29,OUT018,1752.2524399999995
NCL54,OUT013,2878.0249005917162
FDC05,OUT045,2882.643724752476
FDF34,OUT035,2763.677052941176
FDP03,OUT027,3242.0620715328478
FDD32,OUT010,219.2185209302326
FDZ10,OUT045,1830.7778103448272
FDZ40,OUT035,955.8721507936506
FDD51,OUT018,507.0464036697247
NCY30,OUT019,425.93559145299156
FDP58,OUT017,3737.29577518248
FDV49,OUT017,4452.2961915343885
FDY24,OUT019,165.91858165137612
NCO55,OUT017,1512.424939047619
FDR13,OUT017,2042.4213960000002
FDS51,OUT017,955.8721507936506
FDP26,OUT045,1879.05405
NCB54,OUT027,3242.0620715328478
FDF32,OUT017,2882.643724752476
FDN31,OUT018,3058.7523908256862
DRM48,OUT017,583.8145788617886
FDN20,OUT049,2453.7477006993004
DRL01,OUT046,4109.9006062176195
FDV56,OUT049,1784.4287381818178
DRH13,OUT027,2517.8820884848496
FDA03,OUT017,2453.7477006993004
FDF47,OUT027,5329.314724444443
FDX32,OUT046,2660.9504030303033
FDX57,OUT049,1559.342975268818
NCA30,OUT045,2909.0762917808224
FDO49,OUT013,713.8586545454555
FDL04,OUT019,219.2185209302326
DRM48,OUT035,583.8145788617886
FDR16,OUT013,3454.0625591549283
NCC19,OUT018,3388.8493672727272
NCE42,OUT045,4109.9006062176195
FDY24,OUT017,817.7036327485382
FDH19,OUT049,2878.0249005917162
FDJ46,OUT013,2878.0249005917162
FDN45,OUT010,584.7577647727272
FDY08,OUT035,2149.0895525423725
FDZ37,OUT035,1412.1562050420173
NCT30,OUT045,798.2176035398229
DRY23,OUT018,507.0464036697247
NCZ30,OUT018,1752.2524399999995
FDC44,OUT018,1752.2524399999995
FDB45,OUT035,1688.0874781818175
FDY04,OUT013,2894.220710714286
FDM27,OUT046,2894.220710714286
FDZ43,OUT017,4109.9006062176195
FDT39,OUT019,346.8972837209302
NCC06,OUT019,281.4820818181818
FDL15,OUT027,4117.31771263158
FDL57,OUT017,3880.151257575755
FDU08,OUT046,1559.342975268818
FDK40,OUT017,4452.2961915343885
FDQ12,OUT010,584.7577647727272
FDS48,OUT017,2660.9504030303033
FDP09,OUT045,3753.000099363056
FDW21,OUT049,1559.342975268818
FDY25,OUT035,3058.7523908256862
DRE13,OUT017,1412.1562050420173
FDV43,OUT019,92.67548155339806
FDD22,OUT045,1512.424939047619
FDM46,OUT019,219.2185209302326
NCO30,OUT010,482.6995426229506
FDM25,OUT046,2588.1966212121215
NCN41,OUT049,1830.7778103448272
FDU24,OUT045,1460.7407669724766
FDZ50,OUT046,3058.7523908256862
FDP45,OUT013,3880.151257575755
NCM54,OUT045,1830.7778103448272
FDW10,OUT019,425.93559145299156
FDP20,OUT017,1830.7778103448272
FDK32,OUT046,2660.9504030303033
FDN52,OUT049,1353.0650169014084
FDM58,OUT045,1784.4287381818178
FDZ46,OUT027,3242.0620715328478
NCA18,OUT018,1752.2524399999995
FDD35,OUT046,2285.375427118644
NCK31,OUT035,713.8586545454555
FDI40,OUT027,2517.8820884848496
FDT50,OUT019,219.2185209302326
NCT06,OUT046,2894.220710714286
FDT31,OUT035,2763.677052941176
FDT45,OUT049,817.7036327485382
FDT13,OUT045,3058.7523908256862
FDO50,OUT045,1353.0650169014084
NCU18,OUT010,281.4820818181818
NCR54,OUT049,2882.643724752476
NCO18,OUT018,2878.0249005917162
FDU09,OUT045,955.8721507936506
FDT13,OUT018,3058.7523908256862
FDE09,OUT046,1688.0874781818175
NCK53,OUT019,219.2185209302326
FDG45,OUT049,3753.000099363056
DRH15,OUT035,677.1027476190475
FDO21,OUT019,584.7577647727272
FDD14,OUT027,5329.314724444443
FDC09,OUT046,1784.4287381818178
FDH45,OUT027,1378.2631852760742
FDV32,OUT046,1103.1862133333334
FDG12,OUT035,2042.4213960000002
FDS32,OUT013,2235.5300280000006
NCL55,OUT018,3327.9525829268296
DRE01,OUT035,3737.29577518248
DRE15,OUT049,1240.3673076086952
NCL42,OUT045,4109.9006062176195
FDP31,OUT013,1103.1862133333334
FDN33,OUT018,1460.7407669724766
FDZ59,OUT046,2491.417435185186
FDE45,OUT010,425.93559145299156
FDJ07,OUT013,2042.4213960000002
FDQ45,OUT018,2763.677052941176
FDM33,OUT027,5329.314724444443
FDO15,OUT010,165.91858165137612
FDM46,OUT013,1460.7407669724766
FDR03,OUT045,3753.000099363056
FDY49,OUT018,2232.8470218487396
FDQ60,OUT045,1796.0488656488546
FDW10,OUT049,2878.0249005917162
FDO51,OUT049,677.1027476190475
FDJ40,OUT018,1372.6884907407411
FDS20,OUT018,3388.8493672727272
FDU45,OUT013,2042.4213960000002
FDV02,OUT035,2894.220710714286
FDN09,OUT046,4109.9006062176195
NCM55,OUT027,5329.314724444443
FDN23,OUT018,2232.8470218487396
FDY31,OUT010,346.8972837209302
FDW03,OUT010,219.2185209302326
FDD14,OUT046,2909.0762917808224
FDV23,OUT017,2057.6339063063074
DRI03,OUT045,2878.0249005917162
FDN13,OUT035,1559.342975268818
FDF45,OUT027,1378.2631852760742
FDU46,OUT035,1353.0650169014084
FDB57,OUT049,3753.000099363056
FDV12,OUT049,1559.342975268818
FDQ58,OUT013,2649.1102324324343
NCA18,OUT017,1796.0488656488546
FDH52,OUT049,817.7036327485382
FDM24,OUT018,2232.8470218487396
NCP43,OUT027,5329.314724444443
NCO18,OUT019,425.93559145299156
FDM32,OUT017,1353.0650169014084
NCL07,OUT017,583.8145788617886
FDK03,OUT013,4452.2961915343885
FDP59,OUT017,1784.4287381818178
FDQ24,OUT049,4452.2961915343885
FDQ16,OUT018,1372.6884907407411
FDU44,OUT013,2894.220710714286
FDH28,OUT010,92.67548155339806
FDV28,OUT019,92.67548155339806
FDM22,OUT045,955.8721507936506
FDR56,OUT046,2882.643724752476
FDV39,OUT049,2763.677052941176
FDU37,OUT019,165.91858165137612
FDQ11,OUT010,584.7577647727272
FDX02,OUT045,3753.000099363056
NCS42,OUT018,1460.7407669724766
FDY57,OUT027,2517.8820884848496
FDB21,OUT049,3454.0625591549283
FDE28,OUT017,3737.29577518248
FDQ55,OUT017,2042.4213960000002
FDA48,OUT049,3454.0625591549283
FDZ19,OUT045,2588.1966212121215
NCC43,OUT045,3880.151257575755
NCV18,OUT046,1412.1562050420173
NCA42,OUT018,2232.8470218487396
FDY45,OUT046,3880.151257575755
NCC30,OUT045,2588.1966212121215
FDM57,OUT013,1240.3673076086952
FDL09,OUT010,425.93559145299156
FDB09,OUT027,3242.0620715328478
FDT44,OUT035,1796.0488656488546
NCT06,OUT027,4117.31771263158
FDX26,OUT049,3058.7523908256862
FDK32,OUT013,2660.9504030303033
DRA12,OUT046,2235.5300280000006
FDO46,OUT010,482.6995426229506
FDE52,OUT013,1353.0650169014084
NCH42,OUT045,4109.9006062176195
FDV08,OUT035,677.1027476190475
FDB47,OUT018,3327.9525829268296
FDC28,OUT010,281.4820818181818
FDD22,OUT046,1796.0488656488546
FDS07,OUT027,3242.0620715328478
DRI13,OUT045,3753.000099363056
FDG32,OUT018,3327.9525829268296
FDU14,OUT017,4452.2961915343885
FDD28,OUT019,165.91858165137612
NCP41,OUT017,1688.0874781818175
FDS08,OUT049,2878.0249005917162
FDX47,OUT045,2292.1697396825402
FDC53,OUT019,219.2185209302326
FDQ19,OUT035,4109.9006062176195
FDL14,OUT045,2292.1697396825402
FDM33,OUT019,584.7577647727272
FDA51,OUT045,1796.0488656488546
FDZ27,OUT018,713.8586545454555
FDT04,OUT046,677.1027476190475
DRC13,OUT049,2149.0895525423725
FDR16,OUT027,5329.314724444443
FDQ03,OUT027,6280.890879999999
FDE38,OUT035,2292.1697396825402
DRH23,OUT027,1378.2631852760742
FDT11,OUT019,482.6995426229506
FDD09,OUT035,2588.1966212121215
FDR40,OUT045,1240.3673076086952
FDX07,OUT017,2909.0762917808224
FDR07,OUT035,1559.342975268818
FDA51,OUT017,1796.0488656488546
FDT59,OUT019,584.7577647727272
FDF20,OUT017,2882.643724752476
FDR13,OUT045,2042.4213960000002
FDY26,OUT049,3753.000099363056
FDW04,OUT017,2149.0895525423725
FDK52,OUT017,3737.29577518248
FDN60,OUT049,2894.220710714286
FDM09,OUT019,425.93559145299156
FDP46,OUT049,1353.0650169014084
FDB50,OUT019,165.91858165137612
NCQ29,OUT049,3880.151257575755
FDP16,OUT027,6280.890879999999
FDX33,OUT018,2232.8470218487396
FDP07,OUT010,482.6995426229506
FDN22,OUT046,3880.151257575755
FDF39,OUT049,4452.2961915343885
FDS21,OUT017,817.7036327485382
NCM42,OUT013,1879.05405
FDK50,OUT019,425.93559145299156
DRF13,OUT027,4117.31771263158
FDH35,OUT018,2232.8470218487396
FDP60,OUT018,1372.6884907407411
DRJ49,OUT027,3242.0620715328478
NCT42,OUT019,346.8972837209302
FDE38,OUT049,2292.1697396825402
FDI04,OUT049,2882.643724752476
NCH54,OUT045,2894.220710714286
FDT56,OUT049,817.7036327485382
DRD15,OUT018,3327.9525829268296
FDV58,OUT013,2909.0762917808224
FDP21,OUT049,3480.8111032679717
FDH05,OUT013,3454.0625591549283
FDR10,OUT027,4117.31771263158
NCP06,OUT045,2453.7477006993004
FDF33,OUT049,1879.05405
DRK37,OUT013,3480.8111032679717
DRH49,OUT045,1240.3673076086952
FDT58,OUT013,2292.1697396825402
FDD41,OUT018,1372.6884907407411
FDP40,OUT018,1372.6884907407411
FDM51,OUT027,2517.8820884848496
FDO45,OUT010,219.2185209302326
FDW33,OUT010,219.2185209302326
FDY24,OUT045,817.7036327485382
FDB10,OUT010,584.7577647727272
FDM40,OUT035,2235.5300280000006
NCI06,OUT017,3388.8493672727272
FDW12,OUT019,346.8972837209302
FDX48,OUT027,4117.31771263158
NCW05,OUT027,2517.8820884848496
FDX27,OUT017,1559.342975268818
DRM37,OUT045,3480.8111032679717
FDA38,OUT045,4109.9006062176195
FDR36,OUT046,677.1027476190475
FDZ45,OUT046,3480.8111032679717
FDG05,OUT017,2292.1697396825402
FDK28,OUT013,4452.2961915343885
FDV47,OUT045,1353.0650169014084
FDN21,OUT045,2453.7477006993004
FDP20,OUT027,3242.0620715328478
FDI35,OUT045,3480.8111032679717
DRY23,OUT013,507.0464036697247
FDA56,OUT017,2285.375427118644
FDB09,OUT013,1830.7778103448272
NCO26,OUT027,3242.0620715328478
FDQ49,OUT018,2232.8470218487396
FDI52,OUT027,3242.0620715328478
FDZ44,OUT027,3242.0620715328478
FDZ09,OUT018,2232.8470218487396
FDY03,OUT049,1796.0488656488546
NCG42,OUT017,1830.7778103448272
DRI13,OUT027,5329.314724444443
FDQ32,OUT013,2149.0895525423725
FDW16,OUT035,1353.0650169014084
FDU27,OUT046,798.2176035398229
FDR28,OUT010,425.93559145299156
FDQ49,OUT010,346.8972837209302
FDS37,OUT046,2042.4213960000002
FDW26,OUT018,3327.9525829268296
FDX12,OUT018,3327.9525829268296
NCP06,OUT013,2453.7477006993004
FDW45,OUT010,346.8972837209302
NCN30,OUT049,1559.342975268818
FDN24,OUT049,817.7036327485382
NCL41,OUT027,1378.2631852760742
FDR02,OUT019,281.4820818181818
FDD09,OUT010,425.93559145299156
FDS33,OUT010,219.2185209302326
FDU22,OUT045,2057.6339063063074
FDI53,OUT013,2491.417435185186
DRH01,OUT049,2878.0249005917162
FDX32,OUT013,2235.5300280000006
NCP30,OUT018,507.0464036697247
FDB60,OUT045,2882.643724752476
FDB14,OUT049,1460.7407669724766
NCP02,OUT035,955.8721507936506
FDJ10,OUT017,2235.5300280000006
FDG34,OUT046,1784.4287381818178
NCB18,OUT017,1353.0650169014084
FDM16,OUT049,1103.1862133333334
FDW25,OUT018,1412.1562050420173
FDB35,OUT010,219.2185209302326
DRN11,OUT013,2235.5300280000006
FDF41,OUT019,584.7577647727272
FDH16,OUT045,1353.0650169014084
NCQ50,OUT018,3327.9525829268296
DRH23,OUT018,817.7036327485382
DRJ37,OUT013,2292.1697396825402
DRJ24,OUT027,5329.314724444443
FDY16,OUT035,2909.0762917808224
FDQ27,OUT045,1879.05405
FDZ33,OUT045,2491.417435185186
FDF29,OUT045,2285.375427118644
FDA08,OUT049,2292.1697396825402
FDG31,OUT046,1103.1862133333334
FDE34,OUT019,482.6995426229506
NCR30,OUT027,1378.2631852760742
FDV33,OUT035,3880.151257575755
DRZ24,OUT018,1752.2524399999995
NCL54,OUT035,2588.1966212121215
FDR12,OUT049,3104.189829906545
NCC54,OUT046,3454.0625591549283
DRN59,OUT013,798.2176035398229
FDX50,OUT019,281.4820818181818
FDV31,OUT027,5329.314724444443
NCA29,OUT027,4117.31771263158
FDW60,OUT049,2878.0249005917162
FDX08,OUT017,3058.7523908256862
DRD49,OUT013,3454.0625591549283
FDD33,OUT046,3454.0625591549283
FDW35,OUT013,507.0464036697247
FDJ36,OUT017,1784.4287381818178
FDV51,OUT035,2894.220710714286
FDW36,OUT046,1512.424939047619
FDH35,OUT046,2453.7477006993004
NCS30,OUT027,3242.0620715328478
FDN49,OUT017,677.1027476190475
FDL08,OUT018,3327.9525829268296
FDI09,OUT013,3454.0625591549283
FDP19,OUT018,1752.2524399999995
FDU21,OUT010,92.67548155339806
NCP41,OUT045,1688.0874781818175
FDY10,OUT013,1796.0488656488546
FDP12,OUT018,507.0464036697247
NCN26,OUT049,2042.4213960000002
FDK44,OUT013,2878.0249005917162
FDC28,OUT049,1879.05405
FDJ41,OUT027,6280.890879999999
NCT29,OUT035,1830.7778103448272
NCH42,OUT019,584.7577647727272
FDU60,OUT018,2232.8470218487396
FDS02,OUT045,3388.8493672727272
FDC51,OUT046,2285.375427118644
FDU03,OUT013,2909.0762917808224
FDX39,OUT045,3753.000099363056
NCY05,OUT010,92.67548155339806
NCL06,OUT027,6280.890879999999
FDD32,OUT035,1240.3673076086952
NCN41,OUT045,1830.7778103448272
NCX53,OUT049,2285.375427118644
FDU57,OUT019,346.8972837209302
FDQ23,OUT046,1879.05405
FDQ52,OUT045,4452.2961915343885
FDC14,OUT045,677.1027476190475
FDY09,OUT035,2588.1966212121215
FDQ28,OUT045,2894.220710714286
FDV25,OUT046,3753.000099363056
FDJ07,OUT035,2042.4213960000002
DRB25,OUT049,1512.424939047619
FDK52,OUT019,584.7577647727272
FDY52,OUT027,1378.2631852760742
FDB28,OUT046,2882.643724752476
FDT36,OUT035,583.8145788617886
FDV25,OUT017,3753.000099363056
NCN07,OUT027,3242.0620715328478
FDC57,OUT017,2909.0762917808224
FDQ03,OUT018,3327.9525829268296
FDU23,OUT017,2894.220710714286
NCX41,OUT035,3753.000099363056
NCD06,OUT035,798.2176035398229
FDW08,OUT045,1512.424939047619
NCU29,OUT017,2649.1102324324343
NCE06,OUT013,2491.417435185186
FDV52,OUT010,281.4820818181818
FDB02,OUT017,2878.0249005917162
NCR18,OUT045,677.1027476190475
FDK16,OUT049,1559.342975268818
NCQ29,OUT010,584.7577647727272
FDZ01,OUT019,219.2185209302326
FDW27,OUT035,2491.417435185186
FDD17,OUT018,3327.9525829268296
FDW39,OUT013,2878.0249005917162
DRH59,OUT045,1103.1862133333334
FDS52,OUT013,1688.0874781818175
FDU40,OUT027,5329.314724444443
NCF54,OUT013,2878.0249005917162
FDH46,OUT045,1879.05405
NCP14,OUT049,1879.05405
FDH50,OUT049,2763.677052941176
DRF15,OUT010,346.8972837209302
FDV27,OUT027,2517.8820884848496
NCJ06,OUT049,1830.7778103448272
FDN02,OUT018,3327.9525829268296
FDQ51,OUT049,798.2176035398229
FDQ07,OUT017,3737.29577518248
FDS45,OUT049,1879.05405
NCJ06,OUT045,1830.7778103448272
FDD36,OUT035,2042.4213960000002
FDY25,OUT045,3058.7523908256862
FDU52,OUT046,2292.1697396825402
DRK47,OUT017,3737.29577518248
NCL30,OUT017,1830.7778103448272
FDN22,OUT035,3880.151257575755
NCF30,OUT027,3242.0620715328478
FDK03,OUT035,4452.2961915343885
