Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT39,OUT018,3033.5788371374488
FDK60,OUT017,1443.5891243092726
FDZ25,OUT017,2444.565553134101
FDG12,OUT046,2063.7211236880034
DRB01,OUT019,1900.09362746955
NCC43,OUT027,5275.742594238366
FDX13,OUT019,2887.611646996655
FDM22,OUT049,1140.3332572157694
FDJ03,OUT027,2223.767980198291
FDU14,OUT018,4475.2786899389575
FDB33,OUT010,943.1334450216291
FDP27,OUT046,2893.149464212969
FDO38,OUT010,-485.47116774950223
FDE28,OUT027,4989.562559483348
FDO27,OUT035,1065.9401414594352
DRL23,OUT027,3158.881024486303
FDS28,OUT046,911.2838250580132
FDX24,OUT013,1298.9909875746284
FDZ02,OUT035,1298.2781642483894
FDL46,OUT045,1728.5761558322592
FDS60,OUT027,4254.516877479893
NCO06,OUT017,130.3653734714432
FDO16,OUT035,1093.13248180877
FDC60,OUT049,1586.4273142723252
FDA48,OUT018,3890.222281444393
FDZ36,OUT027,4372.9384905553625
FDK27,OUT045,1871.327244480055
FDW23,OUT018,1121.837164315502
FDM14,OUT018,2324.1805596564996
FDM14,OUT013,1534.234118356659
FDW60,OUT018,3446.961560736992
FDE21,OUT013,1647.2047578378256
NCM42,OUT035,1455.4749834739553
FDY59,OUT010,-95.76638902932962
DRI49,OUT049,1306.5753401567224
FDT28,OUT019,1327.2634485997046
FDQ22,OUT018,1188.0552098133319
FDR60,OUT049,1321.8766122528634
FDC50,OUT019,252.6919556293626
FDV24,OUT013,2091.4634684094917
DRF48,OUT010,1391.423870390051
FDQ47,OUT046,483.4201438884562
DRN36,OUT049,1757.772691773961
NCY06,OUT035,1691.4006358791619
FDE52,OUT035,1199.2473773116737
NCB54,OUT045,1688.2947608907657
NCF31,OUT035,2088.959244010714
FDJ08,OUT027,4302.773183908764
NCC07,OUT017,1619.637312006411
NCD19,OUT027,2327.141473466972
FDL46,OUT049,2088.0396205914394
FDM20,OUT045,3564.6591354148127
NCI06,OUT010,1200.8175882822297
DRM11,OUT035,3736.417973668167
NCH07,OUT018,2953.6177980389243
FDS23,OUT013,1687.5116465223737
FDO49,OUT018,1406.5401202351122
FDS35,OUT049,1182.444729090519
DRK39,OUT045,1224.4304272547834
DRI39,OUT049,1086.2033794749782
FDV04,OUT017,2092.8414579437904
NCN14,OUT035,2478.9442235947076
FDH08,OUT013,3450.8783970106074
FDS20,OUT046,2875.497432474607
FDV40,OUT049,1472.1208657274228
FDZ48,OUT010,35.72114771707027
FDS24,OUT027,2845.9365934869643
FDK44,OUT049,2852.0858090153865
FDS48,OUT045,2328.909136985876
FDK26,OUT010,1412.202010969566
FDD23,OUT045,2704.0675557053905
NCH54,OUT017,2418.0396431609897
NCP14,OUT010,-106.18856855859087
FDM60,OUT010,-933.9266775171712
FDV24,OUT017,2007.644696006586
FDH08,OUT018,4175.316566029777
FDS12,OUT027,3243.525640410549
FDR39,OUT027,4198.533994577553
FDP12,OUT027,2075.4595343418227
DRF60,OUT027,5115.542233751833
FDC09,OUT035,1401.180258915376
FDF50,OUT018,3557.9029746745914
FDG28,OUT035,3577.2975435702674
NCE19,OUT017,741.3079817477606
NCM53,OUT010,53.20626124110311
NCN18,OUT049,1932.0793832303889
FDF32,OUT035,2781.1503486893625
FDF11,OUT013,3628.99484293416
DRI59,OUT049,3778.1994760054477
NCG54,OUT035,2305.705264157645
FDM44,OUT046,1632.0541699970645
FDT57,OUT018,4272.303829695706
FDV24,OUT046,2313.334995937601
FDI50,OUT019,2667.139945038715
FDS09,OUT035,519.7738370142738
NCC31,OUT027,3889.052294244507
FDQ07,OUT019,2376.6790337176076
FDC22,OUT017,2637.2461790035327
FDZ56,OUT046,2693.809749421129
FDZ40,OUT019,-128.15386396329617
FDS46,OUT027,3339.5834343386964
DRD24,OUT045,2141.9653873781276
FDV45,OUT017,2661.0207011525913
FDL26,OUT045,2315.535115409214
FDA56,OUT018,2537.1984878588232
FDN27,OUT046,1865.5332505671777
FDM20,OUT049,4090.16875055778
FDO16,OUT017,1071.3651826464295
FDL03,OUT035,2839.5958836255113
FDE58,OUT046,1829.8012429843952
FDI02,OUT027,3149.2583399184564
NCC55,OUT019,-429.8303396729054
FDR03,OUT018,3873.347473280065
FDB14,OUT017,1350.7738264723196
FDR45,OUT013,3576.8131677558104
NCN07,OUT017,1754.9320539395208
FDM51,OUT019,717.3552260716001
FDT52,OUT027,5318.36054490171
FDL26,OUT046,2386.62556343769
NCZ42,OUT046,3806.97099299024
DRI47,OUT019,1351.3467691320143
FDW40,OUT013,1965.4548103835377
FDN34,OUT046,2738.899697310979
FDS01,OUT035,2542.7991007487067
NCG55,OUT045,1748.7537833368838
FDC11,OUT035,915.1831119646661
FDX35,OUT018,4108.290225055181
NCB06,OUT046,2464.945337399065
FDR09,OUT019,2976.7467263347503
FDC53,OUT017,1296.1748941822837
FDY45,OUT013,3798.4623568964917
FDA22,OUT010,922.8991767475436
FDE02,OUT035,1094.7517864146132
FDW21,OUT045,1631.3625827703563
FDV34,OUT046,1284.794646557958
FDS59,OUT049,2018.9082259374181
NCW17,OUT017,1746.758699781416
NCK54,OUT046,1879.403746555015
FDG17,OUT019,2908.8119690070503
FDG35,OUT017,2744.215938432821
FDD08,OUT010,-984.5929189305259
NCO07,OUT017,3070.6880282955412
FDJ10,OUT010,462.81293039243917
FDW36,OUT017,1556.416509418513
FDW21,OUT010,141.44424334006146
FDY19,OUT017,1558.3777552384147
DRE03,OUT013,554.8821795618613
NCC55,OUT049,824.5296845319942
FDH52,OUT010,-547.164776597
FDO09,OUT017,4002.284713116752
FDU43,OUT045,3474.2871662172934
FDX09,OUT010,1072.3577952998994
FDH40,OUT019,282.50766461329863
FDW58,OUT017,1614.7146460820443
FDC47,OUT017,3145.1643333895668
NCR41,OUT035,1220.6895229126792
DRG49,OUT035,3500.3722628892656
FDC52,OUT027,3932.5787557909143
FDY13,OUT046,1217.8033946496084
FDY35,OUT013,583.4916466748965
FDI35,OUT017,2777.0760139096265
NCU18,OUT049,2439.8611826703277
FDY33,OUT018,3001.3677148850015
FDC15,OUT027,3699.967814532009
FDU01,OUT049,3274.441865602175
NCU42,OUT046,2715.163958191887
NCV29,OUT018,3362.135900017865
NCY30,OUT017,2590.1010603550703
FDQ46,OUT049,1918.8678982506367
FDG58,OUT027,3832.0882969153927
FDK33,OUT017,3309.5103061792574
NCD07,OUT045,1503.0464452738247
NCX29,OUT027,3626.4061941690757
NCT42,OUT013,2149.7103476897755
DRN59,OUT035,399.5263727492693
FDI44,OUT035,860.2648405532443
FDA45,OUT049,2850.1828419414564
FDP31,OUT045,828.6471091009614
FDY01,OUT046,1697.2180289390376
FDT09,OUT018,2729.155301848577
DRH03,OUT027,2950.9246263683676
FDA36,OUT018,3543.165448883316
NCF31,OUT017,2107.3996846392743
FDG14,OUT049,2673.210062562415
FDG28,OUT027,5324.920323068688
FDU14,OUT049,4166.3798612482815
FDY47,OUT019,1100.395186135116
FDI56,OUT049,1600.871422390773
DRD01,OUT013,708.0060918732881
FDM22,OUT046,944.7007792033523
FDH33,OUT013,335.7275088002101
DRZ24,OUT013,1591.4928163975542
NCQ38,OUT046,1709.3870234576266
FDO16,OUT027,2800.5260453404458
FDU07,OUT027,3747.3701807789025
NCB07,OUT013,2769.837150924638
FDU48,OUT045,1974.440895930807
NCM43,OUT045,2319.470391906085
FDR31,OUT010,702.7342217954747
DRK49,OUT018,1205.6843250247673
NCI30,OUT010,2161.0614441104563
DRD60,OUT017,2772.058633630223
NCG19,OUT046,3529.5354587877446
FDH12,OUT035,1302.5380764045224
FDM32,OUT035,1171.6794815965302
FDM27,OUT035,2034.5690416774123
NCU53,OUT027,4042.187968823784
NCQ18,OUT046,1432.5727342814948
FDS10,OUT013,2591.4870832026495
FDB33,OUT027,3943.3862460156397
FDI12,OUT013,1120.9178045743088
NCW42,OUT013,3220.097732377558
NCC06,OUT018,2579.9244162351174
FDW02,OUT017,1768.0578799670748
NCD43,OUT017,1619.7526271784006
FDM57,OUT018,1860.5710212725894
FDA58,OUT017,3326.677816686785
FDK56,OUT046,2792.4187915214407
FDP52,OUT045,3557.7220019942124
FDW20,OUT018,2511.0288963693397
FDS52,OUT049,1888.489351271749
NCT29,OUT018,2396.562012127311
NCL54,OUT013,2492.6097226767165
FDC05,OUT045,2780.4034416193977
FDF34,OUT035,2890.896586123862
FDP03,OUT027,3415.0831150327126
FDD32,OUT010,-247.00047987389928
FDZ10,OUT045,1928.2952173405106
FDZ40,OUT035,574.5173027992798
FDD51,OUT018,1130.5403697220636
NCY30,OUT019,1864.2900793861431
FDP58,OUT017,2980.8860075495036
FDV49,OUT017,4101.967068762135
FDY24,OUT019,-337.8253552899398
NCO55,OUT017,1320.3640128214258
FDR13,OUT017,1853.900416358319
FDS51,OUT017,705.7629387483983
FDP26,OUT045,1433.1272883025558
NCB54,OUT027,3448.836624383638
FDF32,OUT017,2755.795311736501
FDN31,OUT018,3466.7745894698996
DRM48,OUT017,395.61626002327034
FDN20,OUT049,2910.8726494660573
DRL01,OUT046,3697.995913323174
FDV56,OUT049,2029.9898647004889
DRH13,OUT027,3151.237712452346
FDA03,OUT017,2043.4712643304156
FDF47,OUT027,4847.058942792663
FDX32,OUT046,2284.9535505959598
FDX57,OUT049,1804.6726889918214
NCA30,OUT045,2766.9495255645706
FDO49,OUT013,649.4795894380275
FDL04,OUT019,479.9897615963839
DRM48,OUT035,186.06984294568792
FDR16,OUT013,3086.9133942248686
NCC19,OUT018,3490.5485689195243
NCE42,OUT045,3421.59178704519
FDY24,OUT017,741.4146103408077
FDH19,OUT049,2997.8207403851006
FDJ46,OUT013,2499.7175961850126
FDN45,OUT010,1695.4837662153031
FDY08,OUT035,1771.4470446600458
FDZ37,OUT035,1173.0099699891996
NCT30,OUT045,400.7752117655523
DRY23,OUT018,1172.1887383291557
NCZ30,OUT018,2491.763370853858
FDC44,OUT018,2127.0212864199475
FDB45,OUT035,1371.9075791797234
FDY04,OUT013,2398.5140530082563
FDM27,OUT046,2450.6194214920206
FDZ43,OUT017,3749.479166600746
FDT39,OUT019,1515.6364292467283
NCC06,OUT019,1037.4052742627316
FDL15,OUT027,3832.7668725734493
FDL57,OUT017,3754.2236500166164
FDU08,OUT046,1598.9980220218486
FDK40,OUT017,4107.487384813374
FDQ12,OUT010,1994.4353448180073
FDS48,OUT017,2106.501150789747
FDP09,OUT045,3243.4031844517663
FDW21,OUT049,1924.6677798601713
FDY25,OUT035,2560.1285531362396
DRE13,OUT017,1086.787129496493
FDV43,OUT019,-402.75148869077475
FDD22,OUT045,1593.800043011358
FDM46,OUT019,151.91596118834588
NCO30,OUT010,1339.8673553635308
FDM25,OUT046,2779.2311064217674
NCN41,OUT049,2153.616568997073
FDU24,OUT045,1093.999569884982
FDZ50,OUT046,2902.5164964675632
FDP45,OUT013,3789.8059219343177
NCM54,OUT045,1883.779953387254
FDW10,OUT019,1677.2054672547722
FDP20,OUT017,1705.305204345744
FDK32,OUT046,2431.9788000547733
FDN52,OUT049,1556.8244619433908
FDM58,OUT045,1722.0841650667803
FDZ46,OUT027,3130.389407801896
NCA18,OUT018,2369.8805024140734
FDD35,OUT046,1953.0038452538338
NCK31,OUT035,514.6947382379053
FDI40,OUT027,2949.5007980819305
FDT50,OUT019,432.417932601589
NCT06,OUT046,2599.61784385731
FDT31,OUT035,2684.980165402808
FDT45,OUT049,1056.333113369603
FDT13,OUT045,2668.791478506419
FDO50,OUT045,1300.1052624099998
NCU18,OUT010,556.8966829945501
NCR54,OUT049,3221.8049817394913
NCO18,OUT018,3366.03111622847
FDU09,OUT045,618.4440871527249
FDT13,OUT018,3521.1154823393704
FDE09,OUT046,1820.696998735374
NCK53,OUT019,610.4709535754719
FDG45,OUT049,3592.78258697418
DRH15,OUT035,328.0128630065328
FDO21,OUT019,2656.6772774399983
FDD14,OUT027,4130.028086974934
FDC09,OUT046,1713.9641547259844
FDH45,OUT027,2084.7361294889565
FDV32,OUT046,984.9724751199233
FDG12,OUT035,1704.1620167845288
FDS32,OUT013,2058.0441311033564
NCL55,OUT018,4442.25935352675
DRE01,OUT035,3327.0544165582423
DRE15,OUT049,1498.9914478796932
NCL42,OUT045,3782.1021009956285
FDP31,OUT013,665.7393987887854
FDN33,OUT018,1961.0805942936877
FDZ59,OUT046,2581.8273267738236
FDE45,OUT010,1186.605120054931
FDJ07,OUT013,1696.308827794615
FDQ45,OUT018,3544.595730611783
FDM33,OUT027,4791.5809992268
FDO15,OUT010,-283.4326913572555
FDM46,OUT013,1069.649184281523
FDR03,OUT045,3025.6698935393947
FDY49,OUT018,3256.9948390196673
FDQ60,OUT045,1762.011791815783
FDW10,OUT049,2963.062621745806
FDO51,OUT049,1021.3660867374197
FDJ40,OUT018,2305.367971548178
FDS20,OUT018,3391.761356995498
FDU45,OUT013,1615.249122788824
FDV02,OUT035,2329.837146425081
FDN09,OUT046,3815.335532982708
NCM55,OUT027,4316.192938557045
FDN23,OUT018,2838.082045239185
FDY31,OUT010,670.683965093674
FDW03,OUT010,173.21685874997172
FDD14,OUT046,2690.134665169584
FDV23,OUT017,1595.917042167677
DRI03,OUT045,2719.827282091838
FDN13,OUT035,1097.1811392366155
FDF45,OUT027,2483.2412004797998
FDU46,OUT035,1188.9731903385548
FDB57,OUT049,3810.5316073170825
FDV12,OUT049,1836.2076379536352
FDQ58,OUT013,2202.9206467548624
NCA18,OUT017,1515.6062980632657
FDH52,OUT049,1281.5743411909345
FDM24,OUT018,2919.230216425725
NCP43,OUT027,4284.719125433203
NCO18,OUT019,1818.967906714544
FDM32,OUT017,1392.9572367071971
NCL07,OUT017,330.34472262733857
FDK03,OUT013,3762.475223687653
FDP59,OUT017,1572.3092580667278
FDQ24,OUT049,4149.070156074815
FDQ16,OUT018,2262.282531070179
FDU44,OUT013,2341.95114536592
FDH28,OUT010,-1113.9593486542117
FDV28,OUT019,-672.1907567326932
FDM22,OUT045,608.5853628034042
FDR56,OUT046,3056.2058052711827
FDV39,OUT049,3382.2103753183983
FDU37,OUT019,174.4737644063237
FDQ11,OUT010,2497.2503213031277
FDX02,OUT045,3398.46940517325
NCS42,OUT018,1969.314731511091
FDY57,OUT027,2858.340841096306
FDB21,OUT049,3878.2750902072785
FDE28,OUT017,3236.929430712498
FDQ55,OUT017,1817.681363213917
FDA48,OUT049,3626.1207619490106
FDZ19,OUT045,2366.7238742558575
NCC43,OUT045,3803.6296051541267
NCV18,OUT046,1222.3985979082586
NCA42,OUT018,3069.891532859119
FDY45,OUT046,4042.6545234515643
NCC30,OUT045,2519.172221398133
FDM57,OUT013,1138.1266261007854
FDL09,OUT010,826.7639487151514
FDB09,OUT027,3370.17975186002
FDT44,OUT035,1476.0305489605305
NCT06,OUT027,4011.58633452121
FDX26,OUT049,3043.724085143019
FDK32,OUT013,2231.864481783148
DRA12,OUT046,2260.1318142474274
FDO46,OUT010,1459.7849559588813
FDE52,OUT013,1235.5016748354262
NCH42,OUT045,3543.7438467027823
FDV08,OUT035,405.38445513543957
FDB47,OUT018,3803.531339078203
FDC28,OUT010,99.81822550881213
FDD22,OUT046,1719.536285442618
FDS07,OUT027,3157.297561357766
DRI13,OUT045,3122.864175304609
FDG32,OUT018,3824.529388969454
FDU14,OUT017,3857.0739410598753
FDD28,OUT019,-87.21223071773258
NCP41,OUT017,1467.7829174907035
FDS08,OUT049,2977.842763226218
FDX47,OUT045,2478.0809750507565
FDC53,OUT019,680.1725453166098
FDQ19,OUT035,3589.3871858879784
FDL14,OUT045,2214.2328012837743
FDM33,OUT019,2346.6153548327216
FDA51,OUT045,1585.7717753836264
FDZ27,OUT018,1367.7118512380216
FDT04,OUT046,573.1386995906154
DRC13,OUT049,2280.621702944447
FDR16,OUT027,4760.718937855375
FDQ03,OUT027,5132.38756931638
FDE38,OUT035,2344.642418111744
DRH23,OUT027,2144.8520749323648
FDT11,OUT019,2049.8667165845222
FDD09,OUT035,2552.928277987878
FDR40,OUT045,1111.5222712045193
FDX07,OUT017,2888.893239394478
FDR07,OUT035,1166.7770892912833
FDA51,OUT017,1388.3420327545393
FDT59,OUT019,2689.9706412258024
FDF20,OUT017,3004.837475159362
FDR13,OUT045,1592.455844722274
FDY26,OUT049,3604.134320978687
FDW04,OUT017,2014.9844041882543
FDK52,OUT017,3200.6564399708254
FDN60,OUT049,2631.222089144618
FDM09,OUT019,1625.5781767898425
FDP46,OUT049,1573.1205095743724
FDB50,OUT019,-34.59534074355457
NCQ29,OUT049,4201.562451457163
FDP16,OUT027,5279.509859380142
FDX33,OUT018,3019.4297718212233
FDP07,OUT010,1444.3436860353604
FDN22,OUT046,3848.373409749929
FDF39,OUT049,4433.775149564528
FDS21,OUT017,972.1850284694892
NCM42,OUT013,1502.640632183469
FDK50,OUT019,1612.1922738158846
DRF13,OUT027,3753.7140079439237
FDH35,OUT018,3076.8792726564047
FDP60,OUT018,2090.3312240107416
DRJ49,OUT027,3515.9653100998516
NCT42,OUT019,1379.8084180033911
FDE38,OUT049,2882.869473109559
FDI04,OUT049,3368.8558510415405
NCH54,OUT045,2128.7753023769274
FDT56,OUT049,1121.6255908034354
DRD15,OUT018,4167.650587595856
FDV58,OUT013,2697.5745699214813
FDP21,OUT049,3264.21301491313
FDH05,OUT013,3414.8007666352746
FDR10,OUT027,4010.5006279260306
NCP06,OUT045,2259.8258298454093
FDF33,OUT049,1955.1022056216789
DRK37,OUT013,2755.573856763119
DRH49,OUT045,1049.4392693129523
FDT58,OUT013,2348.1588671669792
FDD41,OUT018,2188.666520107725
FDP40,OUT018,2366.4674285815177
FDM51,OUT027,3113.30095376492
FDO45,OUT010,-188.20037432110246
FDW33,OUT010,-82.28618770962419
FDY24,OUT045,729.4322158490095
FDB10,OUT010,2040.5953287262955
FDM40,OUT035,1756.432845231122
NCI06,OUT017,2538.6078894354414
FDW12,OUT019,1342.7374794759808
FDX48,OUT027,3932.0955162094515
NCW05,OUT027,2955.69531789226
FDX27,OUT017,1371.499705764538
DRM37,OUT045,2716.098772573962
FDA38,OUT045,3743.094973211608
FDR36,OUT046,609.3705749167987
FDZ45,OUT046,3089.1028375379838
FDG05,OUT017,2189.7109350758064
FDK28,OUT013,3809.4276369798
FDV47,OUT045,1255.1932119992034
FDN21,OUT045,2153.066128072381
FDP20,OUT027,3425.259438424176
FDI35,OUT045,2766.5893522715496
DRY23,OUT013,434.4019578493711
FDA56,OUT017,1697.0687402375513
FDB09,OUT013,1695.138168073348
NCO26,OUT027,3222.328993249897
FDQ49,OUT018,3058.062923901112
FDI52,OUT027,3263.669568812614
FDZ44,OUT027,3284.185556297312
FDZ09,OUT018,3018.008108573728
FDY03,OUT049,2021.3625335850124
NCG42,OUT017,1965.4541255835347
DRI13,OUT027,4876.524275681871
FDQ32,OUT013,1805.4401894885455
FDW16,OUT035,1192.8621075203976
FDU27,OUT046,618.054737578629
FDR28,OUT010,1038.4703689930957
FDQ49,OUT010,924.5116918885756
FDS37,OUT046,1869.9528975747658
FDW26,OUT018,3962.3716870861945
FDX12,OUT018,4400.730493861712
NCP06,OUT013,2143.1570926617533
FDW45,OUT010,661.0234923619405
NCN30,OUT049,1765.720960504124
FDN24,OUT049,982.8489841337639
NCL41,OUT027,1958.3439319635145
FDR02,OUT019,785.5311886445998
FDD09,OUT010,1272.8981643629031
FDS33,OUT010,-173.15981587336057
FDU22,OUT045,1499.621351585226
FDI53,OUT013,2256.549730434738
DRH01,OUT049,2904.0358025855076
FDX32,OUT013,1999.1594222733788
NCP30,OUT018,1183.6951350133486
FDB60,OUT045,3023.919044288827
FDB14,OUT049,1674.5335517826918
NCP02,OUT035,628.7050366719573
FDJ10,OUT017,1847.6474776546838
FDG34,OUT046,1847.9823514414848
NCB18,OUT017,1308.7456093906574
FDM16,OUT049,1497.388160819939
FDW25,OUT018,1894.9326269666717
FDB35,OUT010,-179.7059518798975
DRN11,OUT013,1859.3830501340717
FDF41,OUT019,2659.491807334742
FDH16,OUT045,1079.831104650314
NCQ50,OUT018,3876.94892612268
DRH23,OUT018,1255.228350273685
DRJ37,OUT013,2139.5774772972386
DRJ24,OUT027,4217.621291995927
FDY16,OUT035,2555.604896388519
FDQ27,OUT045,1643.4609662044159
FDZ33,OUT045,1933.4390724579944
FDF29,OUT045,2076.432413049294
FDA08,OUT049,2852.263807525991
FDG31,OUT046,1069.0430504420656
FDE34,OUT019,1867.4568653580423
NCR30,OUT027,2551.7817193174774
FDV33,OUT035,3826.2369916818197
DRZ24,OUT018,2369.3625992657994
NCL54,OUT035,2362.7648848311624
FDR12,OUT049,3035.037262754191
NCC54,OUT046,3712.3909729928255
DRN59,OUT013,505.176390101552
FDX50,OUT019,658.92006294611
FDV31,OUT027,4131.836800396149
NCA29,OUT027,4161.814910676087
FDW60,OUT049,3129.4808574720296
FDX08,OUT017,2601.0738763419813
DRD49,OUT013,3297.328504889645
FDD33,OUT046,3539.0733184947685
FDW35,OUT013,515.0715268066334
FDJ36,OUT017,1483.3767538270997
FDV51,OUT035,2321.619018860212
FDW36,OUT046,1677.8566931634373
FDH35,OUT046,2568.4497001141053
NCS30,OUT027,3410.1865261752678
FDN49,OUT017,251.26533910307933
FDL08,OUT018,4389.563762616563
FDI09,OUT013,3455.8266068415023
FDP19,OUT018,2382.9577629863966
FDU21,OUT010,-1116.0270001999074
NCP41,OUT045,1650.36455215888
FDY10,OUT013,1535.891735014414
FDP12,OUT018,1190.7436009560413
NCN26,OUT049,2091.9905092917757
FDK44,OUT013,2395.618986460028
FDC28,OUT049,1950.732998858719
FDJ41,OUT027,5583.020888482292
NCT29,OUT035,1612.7988443363272
NCH42,OUT019,2597.0128043961363
FDU60,OUT018,3192.749151020797
FDS02,OUT045,2634.3922780657854
FDC51,OUT046,2064.6223357292315
FDU03,OUT013,2621.729126430948
FDX39,OUT045,3282.8380336222212
NCY05,OUT010,-1061.7366436979073
NCL06,OUT027,5452.827529940001
FDD32,OUT035,1017.3451167412452
NCN41,OUT045,1607.8304693215805
NCX53,OUT049,2496.2447032203654
FDU57,OUT019,1288.441356599526
FDQ23,OUT046,1695.3465463080215
FDQ52,OUT045,3699.13051816589
FDC14,OUT045,401.90466995419024
FDY09,OUT035,2494.278742138587
FDQ28,OUT045,2408.3652826503176
FDV25,OUT046,3487.0913102499762
FDJ07,OUT035,1580.5615000850164
DRB25,OUT049,1868.7331069115962
FDK52,OUT019,2441.444216590295
FDY52,OUT027,2486.8600603865134
FDB28,OUT046,3051.196880669737
FDT36,OUT035,183.8043431073835
FDV25,OUT017,3197.485294412711
NCN07,OUT027,3488.538725468018
FDC57,OUT017,2991.797948387878
FDQ03,OUT018,4251.007646756557
FDU23,OUT017,2368.1610704419754
NCX41,OUT035,3062.3833059355393
NCD06,OUT035,360.25019919651413
FDW08,OUT045,1443.0200641205206
NCU29,OUT017,2020.6716942503836
NCE06,OUT013,2246.0555580315245
FDV52,OUT010,85.82245299898238
FDB02,OUT017,2788.722383480346
NCR18,OUT045,412.0550963760286
FDK16,OUT049,1638.811888087155
NCQ29,OUT010,2277.042034166173
FDZ01,OUT019,786.6232060990201
FDW27,OUT035,2070.43144190702
FDD17,OUT018,4294.572262867875
FDW39,OUT013,2629.139602295368
DRH59,OUT045,1049.557816438475
FDS52,OUT013,1450.3075408390182
FDU40,OUT027,4500.809175519758
NCF54,OUT013,2491.9636322571737
FDH46,OUT045,1383.599223254846
NCP14,OUT049,1777.7422992668912
FDH50,OUT049,3269.843153170753
DRF15,OUT010,810.6687017919103
FDV27,OUT027,2870.443121858187
NCJ06,OUT049,2132.959660497955
FDN02,OUT018,3714.196425234652
FDQ51,OUT049,1065.9187953368653
FDQ07,OUT017,3408.5467462296356
FDS45,OUT049,1984.6680884796988
NCJ06,OUT045,1604.334976093874
FDD36,OUT035,1583.5481188329543
FDY25,OUT045,2801.940463505533
FDU52,OUT046,2425.540187388395
DRK47,OUT017,3240.420358757597
NCL30,OUT017,1931.9880114844136
FDN22,OUT035,3546.534523458421
NCF30,OUT027,3286.311540608204
