Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA09,OUT013,2512.4438758050646
FDT04,OUT013,296.70753668195016
FDL58,OUT019,3097.0291958089397
FDE52,OUT045,1204.2151662790977
FDW12,OUT035,2058.486779094191
FDL51,OUT017,3341.4964062252106
NCY42,OUT027,3689.5917115592633
FDR07,OUT017,1169.3980491908737
FDN40,OUT045,2263.836949078818
FDB35,OUT027,2874.1219652719483
FDA22,OUT017,2249.5964382543866
NCL06,OUT046,4077.016778676716
FDI35,OUT013,2621.867803019006
NCW42,OUT045,3360.0677969932435
NCX06,OUT049,3099.648839688301
FDC37,OUT027,3153.667100118462
FDZ14,OUT018,2529.688316834236
DRG49,OUT049,4047.8927683594966
NCG06,OUT045,3723.832623451272
DRC36,OUT045,2695.926812140892
FDV21,OUT019,623.7354514813187
FDB53,OUT046,2203.4780138553833
DRP47,OUT019,2698.8288349503305
FDA14,OUT013,2027.4608636545881
DRC24,OUT035,2115.0003926895356
FDW21,OUT018,2251.544789798927
NCH29,OUT046,1573.1699827303773
FDU58,OUT013,2827.075301908253
FDY27,OUT017,2523.1512918326944
FDV56,OUT035,1516.6244912916509
FDT59,OUT046,3670.43436244736
FDB23,OUT046,3647.6906366861226
FDR49,OUT045,521.0274055032091
FDB03,OUT010,1939.1820594335304
FDN39,OUT045,2377.9331355821696
FDX02,OUT027,4905.383769852504
FDQ16,OUT027,3130.8320065302028
FDU35,OUT018,2069.981302461515
NCT29,OUT013,1672.4712706571095
FDZ27,OUT046,830.9542787271339
FDN57,OUT017,2107.737156636258
FDA03,OUT018,2879.0121905484257
FDZ36,OUT045,2648.870258207336
NCU05,OUT013,1042.9496286135936
FDT39,OUT018,3033.5788371374488
FDK60,OUT017,1443.5891243092756
FDZ25,OUT017,2444.565553134099
FDG12,OUT046,2063.721123688002
DRB01,OUT019,1900.09362746955
NCC43,OUT027,5275.742594238365
FDX13,OUT019,2887.6116469966523
FDM22,OUT049,1140.3332572157722
FDJ03,OUT027,2223.767980198294
FDU14,OUT018,4475.278689938956
FDB33,OUT010,943.1334450216293
FDP27,OUT046,2893.149464212968
FDO38,OUT010,-485.47116774949893
FDE28,OUT027,4989.562559483347
FDO27,OUT035,1065.9401414594367
DRL23,OUT027,3158.881024486305
FDS28,OUT046,911.2838250580141
FDX24,OUT013,1298.9909875746334
FDZ02,OUT035,1298.2781642483892
FDL46,OUT045,1728.576155832262
FDS60,OUT027,4254.516877479892
NCO06,OUT017,130.3653734714465
FDO16,OUT035,1093.1324818087705
FDC60,OUT049,1586.427314272328
FDA48,OUT018,3890.222281444394
FDZ36,OUT027,4372.938490555362
FDK27,OUT045,1871.3272444800568
FDW23,OUT018,1121.8371643155062
FDM14,OUT018,2324.1805596565014
FDM14,OUT013,1534.2341183566639
FDW60,OUT018,3446.961560736991
FDE21,OUT013,1647.2047578378301
NCM42,OUT035,1455.4749834739553
FDY59,OUT010,-95.76638902932768
DRI49,OUT049,1306.575340156727
FDT28,OUT019,1327.2634485997046
FDQ22,OUT018,1188.0552098133358
FDR60,OUT049,1321.8766122528675
FDC50,OUT019,252.69195562936602
FDV24,OUT013,2091.463468409496
DRF48,OUT010,1391.42387039005
FDQ47,OUT046,483.4201438884587
DRN36,OUT049,1757.7726917739637
NCY06,OUT035,1691.400635879162
FDE52,OUT035,1199.247377311674
NCB54,OUT045,1688.2947608907657
NCF31,OUT035,2088.9592440107135
FDJ08,OUT027,4302.773183908765
NCC07,OUT017,1619.6373120064131
NCD19,OUT027,2327.1414734669747
FDL46,OUT049,2088.0396205914417
FDM20,OUT045,3564.659135414809
NCI06,OUT010,1200.8175882822297
DRM11,OUT035,3736.4179736681644
NCH07,OUT018,2953.6177980389257
FDS23,OUT013,1687.5116465223796
FDO49,OUT018,1406.5401202351154
FDS35,OUT049,1182.444729090523
DRK39,OUT045,1224.4304272547865
DRI39,OUT049,1086.203379474982
FDV04,OUT017,2092.8414579437904
NCN14,OUT035,2478.9442235947067
FDH08,OUT013,3450.8783970106088
FDS20,OUT046,2875.497432474605
FDV40,OUT049,1472.1208657274253
FDZ48,OUT010,35.72114771707288
FDS24,OUT027,2845.9365934869666
FDK44,OUT049,2852.085809015388
FDS48,OUT045,2328.909136985877
FDK26,OUT010,1412.202010969565
FDD23,OUT045,2704.067555705388
NCH54,OUT017,2418.0396431609906
NCP14,OUT010,-106.18856855858758
FDM60,OUT010,-933.9266775171681
FDV24,OUT017,2007.6446960065855
FDH08,OUT018,4175.3165660297755
FDS12,OUT027,3243.525640410552
FDR39,OUT027,4198.533994577554
FDP12,OUT027,2075.459534341826
DRF60,OUT027,5115.542233751831
FDC09,OUT035,1401.180258915376
FDF50,OUT018,3557.902974674592
FDG28,OUT035,3577.2975435702638
NCE19,OUT017,741.3079817477649
NCM53,OUT010,53.20626124110527
NCN18,OUT049,1932.0793832303912
FDF32,OUT035,2781.1503486893616
FDF11,OUT013,3628.9948429341607
DRI59,OUT049,3778.1994760054467
NCG54,OUT035,2305.705264157645
FDM44,OUT046,1632.0541699970638
FDT57,OUT018,4272.303829695705
FDV24,OUT046,2313.3349959376
FDI50,OUT019,2667.139945038712
FDS09,OUT035,519.7738370142756
NCC31,OUT027,3889.0522942445077
FDQ07,OUT019,2376.6790337176067
FDC22,OUT017,2637.246179003531
FDZ56,OUT046,2693.8097494211274
FDZ40,OUT019,-128.15386396329404
FDS46,OUT027,3339.5834343386978
DRD24,OUT045,2141.965387378129
FDV45,OUT017,2661.0207011525895
FDL26,OUT045,2315.535115409215
FDA56,OUT018,2537.1984878588246
FDN27,OUT046,1865.5332505671777
FDM20,OUT049,4090.1687505577784
FDO16,OUT017,1071.3651826464302
FDL03,OUT035,2839.5958836255095
FDE58,OUT046,1829.8012429843948
FDI02,OUT027,3149.2583399184587
NCC55,OUT019,-429.83033967290237
FDR03,OUT018,3873.3474732800632
FDB14,OUT017,1350.773826472323
FDR45,OUT013,3576.8131677558117
NCN07,OUT017,1754.9320539395203
FDM51,OUT019,717.3552260716001
FDT52,OUT027,5318.360544901708
FDL26,OUT046,2386.6255634376894
NCZ42,OUT046,3806.9709929902365
DRI47,OUT019,1351.3467691320138
FDW40,OUT013,1965.4548103835423
FDN34,OUT046,2738.8996973109774
FDS01,OUT035,2542.799100748705
NCG55,OUT045,1748.753783336886
FDC11,OUT035,915.1831119646683
FDX35,OUT018,4108.290225055179
NCB06,OUT046,2464.9453373990636
FDR09,OUT019,2976.7467263347476
FDC53,OUT017,1296.1748941822837
FDY45,OUT013,3798.4623568964926
FDA22,OUT010,922.8991767475447
FDE02,OUT035,1094.751786414615
FDW21,OUT045,1631.3625827703574
FDV34,OUT046,1284.7946465579573
FDS59,OUT049,2018.9082259374195
NCW17,OUT017,1746.7586997814155
NCK54,OUT046,1879.4037465550145
FDG17,OUT019,2908.8119690070475
FDG35,OUT017,2744.215938432821
FDD08,OUT010,-984.5929189305226
NCO07,OUT017,3070.6880282955376
FDJ10,OUT010,462.81293039244156
FDW36,OUT017,1556.4165094185155
FDW21,OUT010,141.4442433400618
FDY19,OUT017,1558.377755238415
DRE03,OUT013,554.8821795618677
NCC55,OUT049,824.5296845319983
FDH52,OUT010,-547.1647765969977
FDO09,OUT017,4002.284713116751
FDU43,OUT045,3474.2871662172906
FDX09,OUT010,1072.3577952999003
FDH40,OUT019,282.50766461330045
FDW58,OUT017,1614.7146460820463
FDC47,OUT017,3145.164333389566
NCR41,OUT035,1220.6895229126796
DRG49,OUT035,3500.372262889263
FDC52,OUT027,3932.5787557909143
FDY13,OUT046,1217.803394649609
FDY35,OUT013,583.4916466749024
FDI35,OUT017,2777.076013909627
NCU18,OUT049,2439.861182670329
FDY33,OUT018,3001.367714885002
FDC15,OUT027,3699.9678145320113
FDU01,OUT049,3274.441865602174
NCU42,OUT046,2715.1639581918857
NCV29,OUT018,3362.135900017865
NCY30,OUT017,2590.1010603550694
FDQ46,OUT049,1918.8678982506394
FDG58,OUT027,3832.0882969153936
FDK33,OUT017,3309.5103061792565
NCD07,OUT045,1503.0464452738252
NCX29,OUT027,3626.406194169077
NCT42,OUT013,2149.710347689779
DRN59,OUT035,399.52637274927145
FDI44,OUT035,860.2648405532461
FDA45,OUT049,2850.1828419414583
FDP31,OUT045,828.647109100966
FDY01,OUT046,1697.2180289390383
FDT09,OUT018,2729.1553018485774
DRH03,OUT027,2950.924626368369
FDA36,OUT018,3543.1654488833155
NCF31,OUT017,2107.3996846392733
FDG14,OUT049,2673.2100625624153
FDG28,OUT027,5324.920323068685
FDU14,OUT049,4166.37986124828
FDY47,OUT019,1100.395186135116
FDI56,OUT049,1600.8714223907762
DRD01,OUT013,708.006091873294
FDM22,OUT046,944.7007792033528
FDH33,OUT013,335.7275088002177
DRZ24,OUT013,1591.4928163975592
NCQ38,OUT046,1709.387023457626
FDO16,OUT027,2800.526045340448
FDU07,OUT027,3747.3701807789034
NCB07,OUT013,2769.8371509246417
FDU48,OUT045,1974.4408959308084
NCM43,OUT045,2319.470391906083
FDR31,OUT010,702.7342217954749
DRK49,OUT018,1205.6843250247712
NCI30,OUT010,2161.0614441104553
DRD60,OUT017,2772.0586336302235
NCG19,OUT046,3529.5354587877423
FDH12,OUT035,1302.5380764045233
FDM32,OUT035,1171.6794815965306
FDM27,OUT035,2034.5690416774128
NCU53,OUT027,4042.187968823784
NCQ18,OUT046,1432.5727342814962
FDS10,OUT013,2591.4870832026527
FDB33,OUT027,3943.3862460156397
FDI12,OUT013,1120.9178045743145
NCW42,OUT013,3220.09773237756
NCC06,OUT018,2579.924416235119
FDW02,OUT017,1768.0578799670739
NCD43,OUT017,1619.7526271784027
FDM57,OUT018,1860.5710212725926
FDA58,OUT017,3326.677816686783
FDK56,OUT046,2792.4187915214393
FDP52,OUT045,3557.722001994212
FDW20,OUT018,2511.028896369342
FDS52,OUT049,1888.4893512717508
NCT29,OUT018,2396.5620121273137
NCL54,OUT013,2492.60972267672
FDC05,OUT045,2780.4034416193967
FDF34,OUT035,2890.8965861238594
FDP03,OUT027,3415.0831150327135
FDD32,OUT010,-247.00047987389712
FDZ10,OUT045,1928.295217340512
FDZ40,OUT035,574.5173027992813
FDD51,OUT018,1130.5403697220686
NCY30,OUT019,1864.2900793861413
FDP58,OUT017,2980.8860075495027
FDV49,OUT017,4101.967068762133
FDY24,OUT019,-337.825355289936
NCO55,OUT017,1320.3640128214267
FDR13,OUT017,1853.9004163583204
FDS51,OUT017,705.7629387483996
FDP26,OUT045,1433.1272883025592
NCB54,OUT027,3448.836624383639
FDF32,OUT017,2755.7953117365
FDN31,OUT018,3466.7745894698996
DRM48,OUT017,395.6162600232756
FDN20,OUT049,2910.8726494660577
DRL01,OUT046,3697.995913323171
FDV56,OUT049,2029.9898647004902
DRH13,OUT027,3151.2377124523478
FDA03,OUT017,2043.4712643304151
FDF47,OUT027,4847.0589427926625
FDX32,OUT046,2284.9535505959593
FDX57,OUT049,1804.6726889918232
NCA30,OUT045,2766.949525564572
FDO49,OUT013,649.4795894380331
FDL04,OUT019,479.98976159638664
DRM48,OUT035,186.06984294569088
FDR16,OUT013,3086.9133942248714
NCC19,OUT018,3490.548568919525
NCE42,OUT045,3421.591787045187
FDY24,OUT017,741.4146103408118
FDH19,OUT049,2997.8207403851006
FDJ46,OUT013,2499.7175961850157
FDN45,OUT010,1695.4837662153031
FDY08,OUT035,1771.4470446600462
FDZ37,OUT035,1173.0099699891991
NCT30,OUT045,400.77521176555456
DRY23,OUT018,1172.18873832916
NCZ30,OUT018,2491.763370853859
FDC44,OUT018,2127.0212864199516
FDB45,OUT035,1371.9075791797238
FDY04,OUT013,2398.5140530082595
FDM27,OUT046,2450.619421492019
FDZ43,OUT017,3749.479166600744
FDT39,OUT019,1515.6364292467265
NCC06,OUT019,1037.4052742627316
FDL15,OUT027,3832.76687257345
FDL57,OUT017,3754.2236500166127
FDU08,OUT046,1598.998022021848
FDK40,OUT017,4107.48738481337
FDQ12,OUT010,1994.4353448180054
FDS48,OUT017,2106.501150789746
FDP09,OUT045,3243.4031844517663
FDW21,OUT049,1924.6677798601722
FDY25,OUT035,2560.1285531362378
DRE13,OUT017,1086.7871294964937
FDV43,OUT019,-402.75148869077145
FDD22,OUT045,1593.800043011361
FDM46,OUT019,151.9159611883498
NCO30,OUT010,1339.86735536353
FDM25,OUT046,2779.231106421765
NCN41,OUT049,2153.616568997075
FDU24,OUT045,1093.9995698849832
FDZ50,OUT046,2902.516496467561
FDP45,OUT013,3789.8059219343186
NCM54,OUT045,1883.7799533872558
FDW10,OUT019,1677.2054672547713
FDP20,OUT017,1705.305204345744
FDK32,OUT046,2431.9788000547715
FDN52,OUT049,1556.8244619433938
FDM58,OUT045,1722.0841650667817
FDZ46,OUT027,3130.3894078018984
NCA18,OUT018,2369.8805024140756
FDD35,OUT046,1953.0038452538329
NCK31,OUT035,514.6947382379069
FDI40,OUT027,2949.500798081933
FDT50,OUT019,432.41793260159125
NCT06,OUT046,2599.617843857309
FDT31,OUT035,2684.980165402806
FDT45,OUT049,1056.3331133696067
FDT13,OUT045,2668.791478506417
FDO50,OUT045,1300.1052624100028
NCU18,OUT010,556.8966829945514
NCR54,OUT049,3221.8049817394913
NCO18,OUT018,3366.03111622847
FDU09,OUT045,618.4440871527263
FDT13,OUT018,3521.11548233937
FDE09,OUT046,1820.6969987353737
NCK53,OUT019,610.4709535754728
FDG45,OUT049,3592.782586974179
DRH15,OUT035,328.01286300653555
FDO21,OUT019,2656.6772774399956
FDD14,OUT027,4130.028086974935
FDC09,OUT046,1713.964154725984
FDH45,OUT027,2084.7361294889606
FDV32,OUT046,984.9724751199246
FDG12,OUT035,1704.1620167845279
FDS32,OUT013,2058.04413110336
NCL55,OUT018,4442.259353526749
DRE01,OUT035,3327.0544165582405
DRE15,OUT049,1498.9914478796957
NCL42,OUT045,3782.1021009956276
FDP31,OUT013,665.7393987887926
FDN33,OUT018,1961.0805942936909
FDZ59,OUT046,2581.8273267738223
FDE45,OUT010,1186.605120054931
FDJ07,OUT013,1696.3088277946194
FDQ45,OUT018,3544.5957306117816
FDM33,OUT027,4791.580999226799
FDO15,OUT010,-283.43269135725404
FDM46,OUT013,1069.6491842815299
FDR03,OUT045,3025.669893539392
FDY49,OUT018,3256.9948390196673
FDQ60,OUT045,1762.0117918157857
FDW10,OUT049,2963.0626217458066
FDO51,OUT049,1021.3660867374226
FDJ40,OUT018,2305.36797154818
FDS20,OUT018,3391.7613569954988
FDU45,OUT013,1615.2491227888286
FDV02,OUT035,2329.83714642508
FDN09,OUT046,3815.3355329827045
NCM55,OUT027,4316.192938557044
FDN23,OUT018,2838.0820452391854
FDY31,OUT010,670.6839650936743
FDW03,OUT010,173.21685874997252
FDD14,OUT046,2690.1346651695835
FDV23,OUT017,1595.917042167678
DRI03,OUT045,2719.827282091838
FDN13,OUT035,1097.1811392366176
FDF45,OUT027,2483.241200479802
FDU46,OUT035,1188.9731903385548
FDB57,OUT049,3810.5316073170807
FDV12,OUT049,1836.2076379536375
FDQ58,OUT013,2202.920646754866
NCA18,OUT017,1515.6062980632657
FDH52,OUT049,1281.5743411909373
FDM24,OUT018,2919.2302164257258
NCP43,OUT027,4284.719125433202
NCO18,OUT019,1818.967906714543
FDM32,OUT017,1392.9572367071996
NCL07,OUT017,330.3447226273406
FDK03,OUT013,3762.475223687654
FDP59,OUT017,1572.3092580667303
FDQ24,OUT049,4149.070156074814
FDQ16,OUT018,2262.282531070182
FDU44,OUT013,2341.9511453659234
FDH28,OUT010,-1113.9593486542071
FDV28,OUT019,-672.1907567326884
FDM22,OUT045,608.5853628034054
FDR56,OUT046,3056.2058052711814
FDV39,OUT049,3382.210375318397
FDU37,OUT019,174.47376440632615
FDQ11,OUT010,2497.250321303125
FDX02,OUT045,3398.46940517325
NCS42,OUT018,1969.3147315110937
FDY57,OUT027,2858.3408410963084
FDB21,OUT049,3878.2750902072776
FDE28,OUT017,3236.929430712496
FDQ55,OUT017,1817.6813632139183
FDA48,OUT049,3626.1207619490106
FDZ19,OUT045,2366.7238742558566
NCC43,OUT045,3803.629605154125
NCV18,OUT046,1222.3985979082595
NCA42,OUT018,3069.8915328591193
FDY45,OUT046,4042.6545234515615
NCC30,OUT045,2519.172221398131
FDM57,OUT013,1138.1266261007909
FDL09,OUT010,826.763948715153
FDB09,OUT027,3370.179751860022
FDT44,OUT035,1476.0305489605316
NCT06,OUT027,4011.586334521211
FDX26,OUT049,3043.7240851430197
FDK32,OUT013,2231.8644817831514
DRA12,OUT046,2260.1318142474265
FDO46,OUT010,1459.7849559588794
FDE52,OUT013,1235.501674835431
NCH42,OUT045,3543.743846702782
FDV08,OUT035,405.38445513544127
FDB47,OUT018,3803.531339078203
FDC28,OUT010,99.81822550881407
FDD22,OUT046,1719.536285442618
FDS07,OUT027,3157.2975613577682
DRI13,OUT045,3122.864175304607
FDG32,OUT018,3824.529388969456
FDU14,OUT017,3857.0739410598744
FDD28,OUT019,-87.21223071773034
NCP41,OUT017,1467.7829174907038
FDS08,OUT049,2977.8427632262183
FDX47,OUT045,2478.080975050757
FDC53,OUT019,680.17254531661
FDQ19,OUT035,3589.3871858879747
FDL14,OUT045,2214.232801283773
FDM33,OUT019,2346.6153548327206
FDA51,OUT045,1585.7717753836293
FDZ27,OUT018,1367.711851238025
FDT04,OUT046,573.1386995906179
DRC13,OUT049,2280.6217029444474
FDR16,OUT027,4760.718937855374
FDQ03,OUT027,5132.387569316379
FDE38,OUT035,2344.6424181117422
DRH23,OUT027,2144.8520749323693
FDT11,OUT019,2049.8667165845204
FDD09,OUT035,2552.928277987877
FDR40,OUT045,1111.5222712045193
FDX07,OUT017,2888.8932393944783
FDR07,OUT035,1166.7770892912843
FDA51,OUT017,1388.3420327545407
FDT59,OUT019,2689.9706412257997
FDF20,OUT017,3004.8374751593615
FDR13,OUT045,1592.455844722273
FDY26,OUT049,3604.134320978686
FDW04,OUT017,2014.9844041882552
FDK52,OUT017,3200.6564399708227
FDN60,OUT049,2631.2220891446195
FDM09,OUT019,1625.5781767898425
FDP46,OUT049,1573.1205095743755
FDB50,OUT019,-34.59534074355054
NCQ29,OUT049,4201.562451457161
FDP16,OUT027,5279.509859380141
FDX33,OUT018,3019.429771821224
FDP07,OUT010,1444.3436860353595
FDN22,OUT046,3848.3734097499273
FDF39,OUT049,4433.775149564525
FDS21,OUT017,972.1850284694922
NCM42,OUT013,1502.6406321834738
FDK50,OUT019,1612.1922738158837
DRF13,OUT027,3753.7140079439237
FDH35,OUT018,3076.8792726564056
FDP60,OUT018,2090.331224010745
DRJ49,OUT027,3515.9653100998526
NCT42,OUT019,1379.8084180033907
FDE38,OUT049,2882.869473109559
FDI04,OUT049,3368.85585104154
NCH54,OUT045,2128.7753023769264
FDT56,OUT049,1121.6255908034389
DRD15,OUT018,4167.6505875958555
FDV58,OUT013,2697.5745699214854
FDP21,OUT049,3264.213014913129
FDH05,OUT013,3414.800766635277
FDR10,OUT027,4010.5006279260306
NCP06,OUT045,2259.82582984541
FDF33,OUT049,1955.1022056216807
DRK37,OUT013,2755.5738567631215
DRH49,OUT045,1049.439269312953
FDT58,OUT013,2348.1588671669833
FDD41,OUT018,2188.6665201077276
FDP40,OUT018,2366.467428581519
FDM51,OUT027,3113.3009537649214
FDO45,OUT010,-188.20037432110053
FDW33,OUT010,-82.28618770962089
FDY24,OUT045,729.4322158490136
FDB10,OUT010,2040.5953287262946
FDM40,OUT035,1756.4328452311229
NCI06,OUT017,2538.6078894354405
FDW12,OUT019,1342.7374794759799
FDX48,OUT027,3932.0955162094506
NCW05,OUT027,2955.6953178922636
FDX27,OUT017,1371.4997057645414
DRM37,OUT045,2716.098772573961
FDA38,OUT045,3743.094973211606
FDR36,OUT046,609.3705749168006
FDZ45,OUT046,3089.1028375379824
FDG05,OUT017,2189.7109350758055
FDK28,OUT013,3809.427636979801
FDV47,OUT045,1255.1932119992066
FDN21,OUT045,2153.0661280723807
FDP20,OUT027,3425.2594384241775
FDI35,OUT045,2766.58935227155
DRY23,OUT013,434.40195784937794
FDA56,OUT017,1697.0687402375506
FDB09,OUT013,1695.138168073353
NCO26,OUT027,3222.3289932498983
FDQ49,OUT018,3058.0629239011128
FDI52,OUT027,3263.669568812616
FDZ44,OUT027,3284.1855562973137
FDZ09,OUT018,3018.0081085737297
FDY03,OUT049,2021.3625335850143
NCG42,OUT017,1965.4541255835366
DRI13,OUT027,4876.524275681869
FDQ32,OUT013,1805.44018948855
FDW16,OUT035,1192.8621075203976
FDU27,OUT046,618.0547375786317
FDR28,OUT010,1038.4703689930957
FDQ49,OUT010,924.5116918885758
FDS37,OUT046,1869.9528975747653
FDW26,OUT018,3962.3716870861945
FDX12,OUT018,4400.73049386171
NCP06,OUT013,2143.1570926617574
FDW45,OUT010,661.0234923619412
NCN30,OUT049,1765.7209605041257
FDN24,OUT049,982.848984133768
NCL41,OUT027,1958.3439319635181
FDR02,OUT019,785.5311886446002
FDD09,OUT010,1272.8981643629031
FDS33,OUT010,-173.15981587335887
FDU22,OUT045,1499.6213515852266
FDI53,OUT013,2256.5497304347423
DRH01,OUT049,2904.0358025855085
FDX32,OUT013,1999.159422273383
NCP30,OUT018,1183.6951350133527
FDB60,OUT045,3023.919044288827
FDB14,OUT049,1674.533551782695
NCP02,OUT035,628.7050366719589
FDJ10,OUT017,1847.6474776546838
FDG34,OUT046,1847.9823514414838
NCB18,OUT017,1308.7456093906603
FDM16,OUT049,1497.388160819941
FDW25,OUT018,1894.9326269666744
FDB35,OUT010,-179.70595187989534
DRN11,OUT013,1859.3830501340776
FDF41,OUT019,2659.491807334742
FDH16,OUT045,1079.8311046503152
NCQ50,OUT018,3876.948926122679
DRH23,OUT018,1255.2283502736905
DRJ37,OUT013,2139.5774772972427
DRJ24,OUT027,4217.621291995927
FDY16,OUT035,2555.6048963885173
FDQ27,OUT045,1643.4609662044174
FDZ33,OUT045,1933.4390724579944
FDF29,OUT045,2076.432413049295
FDA08,OUT049,2852.2638075259915
FDG31,OUT046,1069.043050442066
FDE34,OUT019,1867.4568653580413
NCR30,OUT027,2551.78171931748
FDV33,OUT035,3826.236991681816
DRZ24,OUT018,2369.362599265802
NCL54,OUT035,2362.7648848311624
FDR12,OUT049,3035.0372627541906
NCC54,OUT046,3712.3909729928223
DRN59,OUT013,505.1763901015586
FDX50,OUT019,658.9200629461116
FDV31,OUT027,4131.83680039615
NCA29,OUT027,4161.814910676087
FDW60,OUT049,3129.4808574720287
FDX08,OUT017,2601.0738763419804
DRD49,OUT013,3297.3285048896482
FDD33,OUT046,3539.073318494767
FDW35,OUT013,515.0715268066396
FDJ36,OUT017,1483.3767538271027
FDV51,OUT035,2321.619018860211
FDW36,OUT046,1677.8566931634373
FDH35,OUT046,2568.4497001141044
NCS30,OUT027,3410.18652617527
FDN49,OUT017,251.26533910308217
FDL08,OUT018,4389.563762616562
FDI09,OUT013,3455.8266068415046
FDP19,OUT018,2382.9577629864
FDU21,OUT010,-1116.0270001999036
NCP41,OUT045,1650.3645521588821
FDY10,OUT013,1535.891735014419
FDP12,OUT018,1190.743600956045
NCN26,OUT049,2091.9905092917775
FDK44,OUT013,2395.6189864600324
FDC28,OUT049,1950.7329988587207
FDJ41,OUT027,5583.02088848229
NCT29,OUT035,1612.7988443363276
NCH42,OUT019,2597.0128043961336
FDU60,OUT018,3192.749151020797
FDS02,OUT045,2634.3922780657845
FDC51,OUT046,2064.62233572923
FDU03,OUT013,2621.729126430951
FDX39,OUT045,3282.8380336222212
NCY05,OUT010,-1061.7366436979032
NCL06,OUT027,5452.827529939999
FDD32,OUT035,1017.3451167412459
NCN41,OUT045,1607.8304693215807
NCX53,OUT049,2496.2447032203663
FDU57,OUT019,1288.4413565995264
FDQ23,OUT046,1695.3465463080208
FDQ52,OUT045,3699.1305181658904
FDC14,OUT045,401.9046699541917
FDY09,OUT035,2494.278742138586
FDQ28,OUT045,2408.3652826503185
FDV25,OUT046,3487.091310249973
FDJ07,OUT035,1580.5615000850162
DRB25,OUT049,1868.7331069115985
FDK52,OUT019,2441.4442165902933
FDY52,OUT027,2486.8600603865157
FDB28,OUT046,3051.1968806697355
FDT36,OUT035,183.80434310738656
FDV25,OUT017,3197.4852944127083
NCN07,OUT027,3488.538725468019
FDC57,OUT017,2991.7979483878785
FDQ03,OUT018,4251.007646756556
FDU23,OUT017,2368.1610704419745
NCX41,OUT035,3062.3833059355375
NCD06,OUT035,360.25019919651686
FDW08,OUT045,1443.020064120524
NCU29,OUT017,2020.6716942503826
NCE06,OUT013,2246.055558031529
FDV52,OUT010,85.82245299898545
FDB02,OUT017,2788.722383480346
NCR18,OUT045,412.0550963760304
FDK16,OUT049,1638.8118880871582
NCQ29,OUT010,2277.042034166172
FDZ01,OUT019,786.6232060990196
FDW27,OUT035,2070.43144190702
FDD17,OUT018,4294.572262867873
FDW39,OUT013,2629.1396022953704
DRH59,OUT045,1049.5578164384783
FDS52,OUT013,1450.3075408390227
FDU40,OUT027,4500.809175519757
NCF54,OUT013,2491.9636322571773
FDH46,OUT045,1383.5992232548456
NCP14,OUT049,1777.742299266894
FDH50,OUT049,3269.8431531707515
DRF15,OUT010,810.668701791911
FDV27,OUT027,2870.443121858189
NCJ06,OUT049,2132.959660497957
FDN02,OUT018,3714.196425234653
FDQ51,OUT049,1065.918795336868
FDQ07,OUT017,3408.546746229635
FDS45,OUT049,1984.6680884796997
NCJ06,OUT045,1604.3349760938738
FDD36,OUT035,1583.548118832954
FDY25,OUT045,2801.940463505534
FDU52,OUT046,2425.540187388394
DRK47,OUT017,3240.4203587575944
NCL30,OUT017,1931.9880114844154
FDN22,OUT035,3546.5345234584192
